text,sentiment
im tired worki need life ,0
leavin work foot hurt ,0
sad unexpected totally cry haha ,0
superneej morning bah car wont start wait anwb ,0
still homework ,0
little sad ,0
mom amp dad get around 6too early ,0
shouldve asleep two hour ago ,0
sorry hear dog ,0
funny little thing make homesick criminal breakn n2 brownstone lawnord ci make misty ,0
yeah great vid 12quot single sell year ago ,0
im vals mac iitsc clubroom still sweat ,0
awww sad im sorry ,0
updatingffe give nothing good twenty minute ,0
hot compress rily workng pulled muscle gng bed good night ,0
invite quothealthy diningquot session ashok hotel today exec chef rchopra damn workload skip ,0
im sorry hear dog wish happy day come ,0
miss em ,0
cool tweet apps razr 2 ,0
im bed gotta wake hella early tomorrow morning ,0
still procrastinate hate organize clothes theres much ,0
play new mobbler v040 add great new feature wont play music e71 like v035 ,0
oh theres one bestie miss ,0
time come back flawda double date seriously im sorry hear ,0
im way late work client 1210 fb ,0
blegghhhh go work ,0
back work john muir dr httplooptuskoqabg ,0
email yesterday u never respond ,0
go long year fan ,0
get watch new house episodedefinitely one sad episode ever ,0
man tax suck im horrify something wrong turbotax decide keep around lot stuff turn ,0
sleep time tomorrow gonna suck ,0
wtf kutner oh im pissed house mean really wtf ,0
know dont know say ,0
cash rules everything around ,0
pick oat market eat breakfast boy time work usc late night ,0
feel sick much icecream ,0
computer doesnt shockwaveblah account yet ,0
awww wish could go sydney ,0
hahaha suriously feel like everyone know show joke except lc ,0
cant spell today totally suck ,0
vaccinate chickenpoxshould vaccinate 3 yr oldi confused damn thing ,0
school least last day ,0
yawwwn gotta get early tomorrow whos ready weekend ,0
miss home calve seasonsad black one die morning wish bottle calf ,0
sorry loss brother dog sam sick wcushings disease ,0
back work get spend next 8 hour alone dispatch room ,0
new kind starburst favereds sound fab bc cherry strawberry fav red add watermellon yucky ,0
well much productive 2 day angels ,0
oh gee insomnia suck try melatonin ,0
good hear support netbeans netbeans know ,0
wish would get time rest world unfornately cairo wait mtva play ,0
heartbroken little sandra prayer family ,0
im 900 word ill finish tomorrow maybe ,0
come ur background cover screen mine corner ,0
wrote exactly three line dialogue tonight give ,0
complaint facebook theyve change much confuse ,0
sliced finger ,0
go thru town traffic bypass stink ,0
ugh cant sleep wish good cuddle make ass ,0
hate software update downloads update without tell never know whats download ,0
go ihop great diet least kung foo pancakes time rachel ,0
internet hat night spose ,0
im jealous miss open day year ,0
cruel wait review come far look like star trek best film year ,0
debating shower sleep little late tomorrow ,0
stress always culminate physical pain ,0
need sleep cant ,0
little pinky finger hurt much ,0
im sorry gift card run suck ,0
home spring break one home tho ,0
access oneindiamobi google phone android doesnt support indic language ,0
school take life much dont get sleep anymore still school work well ,0
aw wish could cant really speak yia yia doesnt speak english ,0
free comp lol ,0
get ready clean house top bottom ,0
cry friend move away tomorrow ,0
stop nomnoms didnt share night people ,0
think get cold catch daddy oh trip would ruin ,0
yeah bcoz kal penn visiting lecturer somewhere n cant show anymore im gonna miss ,0
procrastination start early quarter dont want reaaaaad write paper ,0
apparently 52 degress 11pm washington state miss winter already ,0
bore homee ,0
massage great spill coke desk lame watch simpson ive finish hill dvd ,0
wait fanclub chat even tough youre favorite ,0
mild left inner ear infection got irritate quotblockedquot feeling since sunday ,0
hey nope cuteness away awhile ,0
tuesday ,0
haha even yo didnt know twitter haha ,0
someones alarm clock phone wake 3amstill get headache yesterday night ,0
awww poor puppy ok ,0
might break eat buffalo wing tomorrow ,0
sittin wkayla really really reallly dislike brother doesnt know stop im wait day one ,0
fed bokkie many birthday treatssicko ,0
kinda bummed agency told didnt look going ladies please help create look ,0
work laptop officially dead happy ,0
goodness freeze ,0
put listen mom ,0
stucked paris cant even travel france work ,0
dont think theres one close last time check close one 70 mile away ,0
aaaaand back literature review least friendly cup coffee keep company ,0
worried wont get 900 even though pay buttload tax last year ,0
okay still school ,0
phoneless sleep ,0
reeked alcohol dentist morning drunk put tshirt realise huge stain dentist look disgusted ,0
really cold ,0
cant sleep want dream ,0
cant sleep hate night try go bed early stay awake hour poo ,0
yeah bad people like certain burritoeating man exist ,0
thats sad ,0
find mum adopt auntie twitter check mum tessm64 awesome auntie tania38 ,0
cannot sleepwide awakeand gotta go work late boy go crappy day ,0
struggle eam law ,0
cant sleep like httptwitpiccom2y3ty ,0
bouts start 24 poor linny couldnt keep eye open tire work tomorrow morning night ,0
4 year old 18 year old drive around twisti dont want like ,0
well suck ,0
place 3 daysany help get packingpaintingcleaning much appreciate oh rip wall ,0
opening partially frozen beer beer toaster oven counter kitchen smell like run speakeasy ,0
dont even know ride ,0
sadly yes think need counciling ,0
make ready schooldont feel like go two test ,0
smugness go train also fail turn im head victoria follow unpleasant tube ride city ,0
anybody know ipod go ,0
aww earthquake italy make sad saw pic news terrible ,0
never able afford get id much rather go extraction continue deal ,0
pet care people try run others business send suspicious email fish info ,0
lt33 codeztheyve mia tho ,0
doesnt work cell go sleep p ,0
go nice tomorrow rain come back nice weather birthday ,0
rock band hardon expert ,0
roomie home day scratch door comforter goto large laundromat machine ,0
one hard thing schedule one chat end day usually ,0
kill character one favorite show im upset ,0
jealous friend get see new star trek film austin tonight ,0
listening q get really bad headache drivin lesson ten min lucky wana sleeep ,0
shut youi hungry britain home boring suckassy breakfast world miss dennys ,0
good morning everybody pkoi fais pa beau bon coffee time ,0
work ,0
essay time ,0
hey u talk mom r home yet hope r ok wish come home 4 easter ,0
sure wish could go guy tmrw per usual school interferes ,0
say kal penns leave house noooooo awww totally miss tonight ,0
lose loyal ,0
play another hand bad lose half stack ,0
620pm early day looooooong night work ,0
sad last season wanna see spencer call lauren ,0
im edit quotthe phipstapequot back 2 crack brew see get tree though ,0
dont know half mean ,0
homework homework homework ,0
work heart today double weight station result stiff pull muscle ouch ,0
feel bad unfollowing ,0
tired god hate new job two day ,0
sad kutner kill fav show house ,0
happy coach stringer hof co 2009now finish term paper ,0
feel like shit way want spend birthday eve ,0
far 311 site put together check update make ,0
lot mind need make money idea nowhere hire ,0
miss ,0
im sorry hear dog ,0
much internet plague ,0
miss ex soo much ,0
sodding m25 httptwitpiccom2y3y0 ,0
oh think pirate bay trial verdict today apparently 10 day ,0
call back ,0
study hall log immediately httpplurkcompmzxbg ,0
tire im cry reason im try get hour half tonight half get last night ,0
totally like four girl option none seem viable ,0
far 311 veiws site put together check update make ,0
listening bjorks full love cry ,0
omg hill love money2 aww think becky buckwild go ,0
crave tantan nabe httpplurkcompmzxcs ,0
cmon sean man ,0
watching quota league ownquotmakes miss mint chocolate ice cream cone grand fuck ,0
lost phone wheremaybe grass long hope doesnt rain ,0
hope arent refer say hello new stalker lol ,0
u sleep ur gonna night ur bike ride ,0
wanna listen master ,0
ive look good stuff write also load uni work ,0
feel unloved drop 2 tweeter ,0
london day thursday gonna rain oh fab wont see much london eye still robbie wont care bless ,0
completely wipe reload 8900 lost bbm contact going bed sad ,0
sayyyy whaaaa wasnt invited ,0
didnt sleep bad consider workshop start today beginnings sore throat though ,0
oh gosh make emotional haha idk dont want get old ,0
go post story manually due twitterfeed problem thats weve quiet lately ,0
dont like lukewarm shower ,0
contact need 1099 freelance work linuxcom throughout 2008 never get one ,0
connor febi really really mad ,0
need help want buy macbook pro still inlove old powerbook ,0
man america borez anyway lol realize send msg idea flash ,0
gknight lovely ladies im sleepy ,0
anybody know get electrolyte back order vitamin work feel sick ,0
yes someone hasnt read post properly ,0
almost italian homework weeeeee understand ,0
turn light time get ip ,0
twitter hat us ,0
hate fact im genuinely excite last tweet ,0
cant sleep either ,0
italy earthquake sad news day ,0
rain today garden really need quite bad ,0
yawn yawn yawn 10 minute bed ,0
ouch sound sucky ,0
great idea itunes promo code dont work uk itunes store though ,0
cry ,0
empty rum barrel sad rum barrel shake head horror horror ,0
sleepless night ,0
admit fake ,0
love chutney ,0
get highly bore today scan 24 page daddy ,0
cook risotto without ,0
keeeerrrrriiiiii really nothing good post thing 224amwonderfullll says alot ,0
yay baseball season boo yankee lose first game ,0
lost suck work today ,0
omg exam kill could know difference haif circle hemisphere lt3 gt ,0
bed suddenly feel wish wme goodnight twitterfam ,0
dont like goodnights ,0
greaaat lappy wont turn wtffffff ,0
stick traffic journey traffic free morning help ,0
lookin like allnighter hate ,0
youre stranger ,0
debbugging old vb6 code day could start good ,0
quarter percent babe darn ,0
coming cold bad allergy either way im miserable ,0
cant believe cutner dead house sad day santa rosa ca httplooptusorpl3a ,0
damnit really dig season reaper httpwwwtvcomstory13720htmlref_story_id13720ampref_type1101ampref_namestory ,0
gah comcast double cableinternet bill wout tell us quit anyone suggest affordable company bay area ,0
another early morn duchess although hadnt manage cross leg time ,0
leave without say hi ,0
l want cant sleep ,0
xbox show three red light mean dead need fix month microsoft hq ,0
king size bed nice sad lonely hubby puppy kitty whole conferenceing thing ,0
im boredd gah wish could sleep get ive toooo muchh cooooffffeeeeeeeee bahaha ,0
may butt im nosey sorry conversation interesting ,0
fell listdid offend ,0
18 week till sister home miss call bad feeling world ,0
gonna try get sleep hotel room ,0
brilliant idea bring much think youll spend amp ill swap bring brolly ,0
get autograph shout record though computer dead cant listen ,0
rt khloe get fire apprentice ,0
biology class lip hurt ,0
sorry next tweet ,0
grr go school today ,0
get hd tivo get set tonight order get channel 40 59 ,0
